X,Y,objectid,id_punto,nombreestablecimiento,direccion,codigo_mpio,municipio,barrio,linea_cuenca,estado,longitud,latitud
-75.5636354133258,6.25429462131325,897,897,Villanueva Le Apuesto,CR 49 57 51 LOC 001,05001,Medellín,La Candelaria,C6,En servicio,-75.56363541,6.25429462
-75.5623790699936,6.254714489655,898,898,Villanueva Qap,CL 58 47 13,05001,Medellín,La Candelaria,C6,En servicio,-75.56237907,6.25471449
-75.5391425596434,6.23921112009561,899,899,Villatinita,CR 16 56 AA 62,05001,Medellín,Enciso,C6,En servicio,-75.53914256,6.23921112
-75.5550771303763,6.30693555980133,900,900,Zamora Restaurante,CL 123A 51B 60,05001,Medellín,La Frontera,C6,En servicio,-75.55507713,6.30693556
-75.4452473502284,6.37778237017657,901,901,Apuestas Girardota,Crr 15 N 5B 48,05308,Girardota,Girardota,C7,En servicio,-75.44524735,6.37778237
-75.4458400002624,6.3777719999266,902,902,C.C Las Plazas Girardota,CL 6 N 15 48 ,05308,Girardota,Girardota,C7,En servicio,-75.44584,6.377772
-75.3294007603087,6.43656066031667,903,903,Calle Del Comercio,CL 16 11 86,05079,Barbosa,Barbosa,C7,En servicio,-75.32940076,6.43656066
-75.3315632100135,6.43718342989549,904,904,Casino,CR 15 13 55 ,05079,Barbosa,Barbosa,C7,En servicio,-75.33156321,6.43718343
-75.3322491500897,6.43740333014033,905,905,Castisan,CR 17 13 05,05079,Barbosa,Barbosa,C7,En servicio,-75.33224915,6.43740333
-75.507340000408,6.34137999959321,906,906,Charcuteria La 89,CL 39 50A 00,05212,Copacabana,Copacabana,C7,En servicio,-75.50734,6.34138
-75.5086893400334,6.34749637000642,907,907,El Alzate,CL 52 CR 50 A 03,05212,Copacabana,Copacabana,C7,En servicio,-75.50868934,6.34749637
-75.3340639401014,6.43839023023329,908,908,Estación De Servicios Puertas Del Norte,CR 21 13 11,05079,Barbosa,Barbosa,C7,En servicio,-75.33406394,6.43839023
-75.3308800196803,6.43692791362709,909,909,Euro Barbosa,CR 14 15 38,05079,Barbosa,Barbosa,C7,En servicio,-75.33088002,6.43692791
-75.4949500003265,6.35615999988096,910,910,Farmasi,CR 27 46 77,05212,Copacabana,Copacabana,C7,En servicio,-75.49495,6.35616
-75.5123494502,6.34513684012692,911,911,Ferreteria,CL 50 57 35,05212,Copacabana,Copacabana,C7,En servicio,-75.51234945,6.34513684
-75.5090829997572,6.34617800027208,912,912,Fruver Copacabana,CL 50 51 83,05212,Copacabana,Copacabana,C7,En servicio,-75.509083,6.346178
-75.4468529998656,6.37772799956772,913,913,Fruver Girardota,CL 7 16 27,05308,Girardota,Girardota,C7,En servicio,-75.446853,6.377728
-75.5086583697156,6.34581280043895,914,914,Gana Servicios Copacabana,CR 51 49 61,05212,Copacabana,Copacabana,C7,En servicio,-75.50865837,6.3458128
-75.4466900499646,6.37774814013744,915,915,Gana Servicios Girardota,CL 7 N 16 20,05308,Girardota,Girardota,C7,En servicio,-75.44669005,6.37774814
-75.4026312722515,6.40883580998189,916,916,Gana Servicios Hatillo,AV HATILLO,05079,Barbosa,El Hatillo,C7,En servicio,-75.40263127,6.40883581
-75.4951999996735,6.36179900033335,917,917,Gana Servicios Limonar,AUT NORTE KM 20,05212,Girardota,Girardota,C7,En servicio,-75.4952,6.361799
-75.2060580042275,6.54908636277779,918,918,Gana Servicios Porce,VIA MEDELLIN PTO BERRIO,05690,Barbosa,Barbosa,C7,En servicio,-75.206058,6.54908636
-75.5094059800344,6.34607988038001,919,919,Granero El Machete,CL 50 52 36,05212,Copacabana,Copacabana,C7,En servicio,-75.50940598,6.34607988
-75.4926938895753,6.35677589026925,920,920,Guasimalito,DG 53 13 18,05212,Copacabana,Copacabana,C7,En servicio,-75.49269389,6.35677589
-75.4463565396356,6.3779024797252,921,921,Jugar Y Ganar Parque,CR 16 N 6 54,05308,Girardota,Girardota,C7,En servicio,-75.44635654,6.37790248
-75.4463565396356,6.3779024797252,922,922,Jugar Y Ganar Parque (2),CR 16 06 54         ,05308,Girardota,Girardota,C7,En servicio,-75.44635654,6.37790248
-75.4487897397704,6.37597281997659,923,923,La 10 Nº 2,CR 16 10 06,05308,Girardota,Girardota,C7,En servicio,-75.44878974,6.37597282
-75.5118368400579,6.3465782997754,924,924,La Asuncion,CR 56 52 29,05212,Copacabana,Copacabana,C7,En servicio,-75.51183684,6.3465783
-75.4478951102739,6.37901370999387,925,925,La Avenida,CL 7 18 33,05308,Girardota,Girardota,C7,En servicio,-75.44789511,6.37901371
-75.507342789677,6.34888014957995,926,926,La Bomba Qap Copacabana,CR 48 52 32,05212,Copacabana,Copacabana,C7,En servicio,-75.50734279,6.34888015
-75.5059478398897,6.34734526039471,927,927,La Gorda,CL 50 47 17,05212,Copacabana,Copacabana,C7,En servicio,-75.50594784,6.34734526
-75.5173489996593,6.342007000028,928,928,La Misericordia,CL 4864 29 AP 101/CL 48,05212,Copacabana,Copacabana,C7,En servicio,-75.517349,6.342007
-75.5042006202554,6.3489908798193,929,929,La Pedrera,CR 44 50 A 44,05212,Copacabana,Copacabana,C7,En servicio,-75.50420062,6.34899088
-75.5086800002494,6.34172000009307,930,930,Licores Y Abarrotes El Descanso,Cra. 52a 41 106,05212,Copacabana,Copacabana,C7,En servicio,-75.50868,6.34172
-75.3299673600977,6.4360492199745,931,931,Mundo Video,CL15 11 85,05079,Barbosa,Barbosa,C7,En servicio,-75.32996736,6.43604922
-75.3317135799072,6.43701310031083,932,932,Oficina Ppal Qap,CR 15 13 09,05079,Barbosa,Barbosa,C7,En servicio,-75.33171358,6.4370131
-75.3317135799072,6.43701310031083,933,933,Oficina Ppal Qap (2),CR 15 13 09,05079,Barbosa,Barbosa,C7,En servicio,-75.33171358,6.4370131
-75.4450558797155,6.37774674029643,934,934,Oficina Principal Candilejas,CR 15 5 B 23,05308,Girardota,Girardota,C7,En servicio,-75.44505588,6.37774674
-75.509333089834,6.34609803032942,935,935,Oficina Principal Gigante Copacabana,CL 50 52 08,05212,Copacabana,Copacabana,C7,En servicio,-75.50933309,6.34609803
-75.5072911599044,6.34620255970492,936,936,Oficina Principal Qap Copacabana,CL 49 49 50,05212,Copacabana,Copacabana,C7,En servicio,-75.50729116,6.34620256
-75.33078290012,6.43912509992783,937,937,Papeleria Alexa,CR 17 17 49,05079,Barbosa,Barbosa,C7,Desactivado,-75.3307829,6.4391251
-75.508029999971,6.34389000023233,938,938,Papeleria Y Miselania La 47,CL 47 50 83,05212,Copacabana,Copacabana,C7,En servicio,-75.50803,6.34389
-75.5021245004461,6.34984640035368,939,939,Peluqueria Y Spa La Cosmetiquera,CL 50 39 216,05212,Copacabana,Copacabana,C7,En servicio,-75.5021245,6.3498464
-75.3310512295903,6.43803772991849,940,940,Principal Oro,CL 16 15 51,05079,Barbosa,Barbosa,C7,En servicio,-75.33105123,6.43803773
-75.4441058196744,6.37675258975791,941,941,Puente La Seiba,CL 5 B 13 A 42,05308,Girardota,Girardota,C7,En servicio,-75.44410582,6.37675259
-75.5074358003432,6.34685217002799,942,942,Pv Oficina Principal Gana Copacabana,CL 50 49 30 ,05212,Copacabana,Copacabana,C7,En servicio,-75.5074358,6.34685217
-75.5074358003432,6.34685217002799,943,943,Pv Oficina Principal Gana Copacabana (2),CL 50 49 30 ,05212,Copacabana,Copacabana,C7,En servicio,-75.5074358,6.34685217
-75.4450166799314,6.37095182960581,944,944,Salsamentaria Los Suttas,CL 10 B 10 A 44,05308,Girardota,Girardota,C7,En servicio,-75.44501668,6.37095183
-75.4992510000579,6.35419500010793,945,945,Texas Ranchos Y Licores,CL 50 34 04,05212,Copacabana,Copacabana,C7,En servicio,-75.499251,6.354195
-75.5131430003625,6.3396700003759,946,946,Tienda El Refugio,VEREDA ZARZAL LA LUZ,05212,Copacabana,Copacabana,C7,En servicio,-75.513143,6.33967
-75.5117900001024,6.34294999958202,947,947,Tienda La Ventana,CR 57 47 25,05212,Copacabana,Copacabana,C7,En servicio,-75.51179,6.34295
-75.3342099998784,6.43788999985346,948,948,Tienda Sevillana 2,CR 19 C 15 61,05079,Barbosa,Barbosa,C7,En servicio,-75.33421,6.43789
-75.5057366495597,6.34685779026322,949,949,Torres,CL 49 47 04,05212,Copacabana,Copacabana,C7,En servicio,-75.50573665,6.34685779
-75.5103083404323,6.34237847013466,950,950,Variedades El Abuelo,CR 56 43 163,05212,Copacabana,Copacabana,C7,En servicio,-75.51030834,6.34237847
-75.4949000000978,6.35505000042042,951,951,Variedades El Punto Del Bebe Y Algo Mas,CR 28 45 68,05212,Copacabana,Copacabana,C7,En servicio,-75.4949,6.35505
-75.5121072401449,6.34976101969337,952,952,Villa Nueva,CR 55A 56 113,05212,Copacabana,Copacabana,C7,En servicio,-75.51210724,6.34976102
-75.6177479802902,6.25964548007144,953,953,Alianza,CL 48 A 102 A 68,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.61774798,6.25964548
-75.6204922598214,6.25644401034002,954,954,Antonio Nariño,CR 106 43 12,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62049226,6.25644401
-75.6275968701135,6.25292722999686,955,955,Arenera,CL 39 D 116 91,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62759687,6.25292723
-75.6087084096559,6.24867674039718,956,956,Barrio Cristobal 3,CR 88 39 67,05001,Medellín,Los Pinos,C8A,En servicio,-75.60870841,6.24867674
-75.6299437196915,6.24798786972442,957,957,Candilejas Corazon,CL 34 B 116 F 89,05001,Medellín,Belencito,C8A,En servicio,-75.62994372,6.24798787
-75.6039072198895,6.25857580008163,958,958,Casino Santa Lucia,CR 87 47 DD 38,05001,Medellín,Los Pinos,C8A,En servicio,-75.60390722,6.2585758
-75.610548000356,6.27393300036573,959,959,Cellminsto,CL 58 101 36,05001,Medellín,Calasanz,C8A,En servicio,-75.610548,6.273933
-75.616732000077,6.24486399955611,960,960,Ciber Cafe Internet Triny,CL 34 C 118 10,05001,Medellín,Belencito,C8A,En servicio,-75.616732,6.244864
-75.6183199996154,6.259900000263,961,961,Comercio Socorro,CR 102B 48C 29 ,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.61832,6.2599
-75.6006135747481,6.25006328108544,962,962,Consumo America,CL 44 80 69,05001,Medellín,Los Pinos,C8A,En servicio,-75.60061357,6.25006328
-75.5891829358641,6.26272741719735,963,963,Consumo Los Colores,CR 74 52 05,05001,Medellín,Suramericana,C8A,En servicio,-75.58918294,6.26272742
-75.5927992100416,6.26155478031529,964,964,Cuarta Brigada 1,CL 50 77 A 7,05001,Medellín,Calasanz,C8A,En servicio,-75.59279921,6.26155478
-75.5909062001248,6.2606594998145,965,965,Cuarta Brigada 2,CL 50 74 91,05001,Medellín,Calasanz,C8A,En servicio,-75.5909062,6.2606595
-75.6149119998366,6.25540600000768,966,966,D1 San Javier,CRA 98 41 77,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.614912,6.255406
-75.5896143302198,6.26061203999866,967,967,Delicias De Patry,CL 51 73 83,05001,Medellín,Suramericana,C8A,En servicio,-75.58961433,6.26061204
-75.6214952297344,6.25128184975156,968,968,Deposito Los Sauces,CL 39 108 76,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62149523,6.25128185
-75.6211364102706,6.25783660972166,969,969,Divino Niño 2,CL 45 A 107 74,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62113641,6.25783661
-75.605573789676,6.25939592997095,970,970,Donde La Toca,CL 49 AB 96 84 INTERIOR 201,05001,Medellín,Los Pinos,C8A,En servicio,-75.60557379,6.25939593
-75.5983099997122,6.25145000026556,971,971,El Jugadero,CR 82 A 48 30 APARTAMENTO 301,05001,Medellín,Los Pinos,C8A,En servicio,-75.59831,6.25145
-75.620863449985,6.25093972011756,972,972,Escaleras Electricas Del 20,CL 38 A 108 05,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62086345,6.25093972
-75.6056600000955,6.25125999957486,973,973,Flamingo La America,CL 44 86 62,05001,Medellín,Los Pinos,C8A,En servicio,-75.60566,6.25126
-75.6090986899176,6.26022666959902,974,974,Floresta Pradera,CR 94 48 DD 27,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.60909869,6.26022667
-75.6193061297101,6.2446443002543,975,975,Ganaservicios Belencito,CL 34 B 93 B 05,05001,Medellín,Belencito,C8A,En servicio,-75.61930613,6.2446443
-75.6080648296369,6.26023450977485,976,976,Garaje Casa De Familia Lea,CR 93 48 E 79,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.60806483,6.26023451
-75.6149888399294,6.25669960989941,977,977,Gildardo Metro,CR 99 44 36,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.61498884,6.25669961
-75.6236044300041,6.24907900998221,978,978,Granero La Estacion Del 2,CL 36 112 02,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62360443,6.24907901
-75.6163364404163,6.2559084203759,979,979,Heladeria Toxxon,CL 42 101 03,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.61633644,6.25590842
-75.6053777799759,6.25082246988707,980,980,King Bar,CL 44 86 11,05001,Medellín,Los Pinos,C8A,Desactivado,-75.60537778,6.25082247
-75.5960878901944,6.24995145013042,981,981,La 77,CL 44 77 13,05001,Medellín,Los Pinos,C8A,En servicio,-75.59608789,6.24995145
-75.6298414096655,6.25764130000851,982,982,La Esquina De Yovany,CL 42 AD 117 10 INT 102,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62984141,6.2576413
-75.6189459996043,6.2612760001891,983,983,La Tienda De Juan,CR 108 40 35,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.618946,6.261276
-75.6037200002045,6.27494999973873,984,984,Magic Paper,CL 58 D 92 A 102,05001,Medellín,Calasanz,C8A,En servicio,-75.60372,6.27495
-75.5885745922622,6.26302836680456,985,985,Mall Nuevo Mundo,CR 74 53 59,05001,Medellín,La Candelaria,C8A,En servicio,-75.58857459,6.26302837
-75.6046199998298,6.26906500010716,986,986,Mall Santana,CL 50 A 86 295,05001,Medellín,Calasanz,C8A,En servicio,-75.60462,6.269065
-75.60519633017,6.26073546997904,987,987,Mercados Cordoba,CR 87 49 9,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.60519633,6.26073547
-75.6086388001029,6.25798453967383,988,988,Mercapublic,CR 92 47F 16,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.6086388,6.25798454
-75.6140456690681,6.25727480913257,989,989,Metro San Javier,CR 47 A 98 A 08,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.61404567,6.25727481
-75.5894399995625,6.26800999979437,990,990,Miscelania Y Papeleria Pizarra,CL 61 75 124 LOCAL 2,05001,Medellín,Calasanz,C8A,En servicio,-75.58944,6.26801
-75.6056362899619,6.25249957975725,991,991,Nisa,CR 87 44 B 23,05001,Medellín,Los Pinos,C8A,En servicio,-75.60563629,6.25249958
-75.6216999998051,6.25209999975657,992,992,Nuevo Julio,CL 39 B 108 66,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.6217,6.2521
-75.6107829798714,6.24700372955759,993,993,Nutabe La 88,CR 88 36 47,05001,Medellín,Los Pinos,C8A,En servicio,-75.61078298,6.24700373
-75.6103672898636,6.24902338015535,994,994,Of Santa Monica,CL 38 89 20,05001,Medellín,Los Pinos,C8A,En servicio,-75.61036729,6.24902338
-75.6050454500332,6.26040458977028,995,995,Oficina Carlos Uribe Floresta 1,CR 87 48 E 11,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.60504545,6.26040459
-75.6162723698753,6.24642174040113,996,996,Oro Santamonica,CR 92 34 E 76,05001,Medellín,Belencito,C8A,En servicio,-75.61627237,6.24642174
-75.6098516002966,6.24652769986136,997,997,Panaderia Santa Isabel,CL 37 86 A 60,05001,Medellín,Los Pinos,C8A,En servicio,-75.6098516,6.2465277
-75.594700000267,6.26666999983361,998,998,Papeleria Lapiz Rojo,CR 79 53 07,05001,Medellín,Calasanz,C8A,En servicio,-75.5947,6.26667
-75.6259095097181,6.2553603801193,999,999,Papeleria Y Variedades,CRA 115A 39F 7,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62590951,6.25536038
-75.60930876993,6.25724430996069,1000,1000,Penagos,CL 47B 92B 10,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.60930877,6.25724431
-75.613272460357,6.25699156011609,1001,1001,Plazoleta Metro 2,CL 47 97 22,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.61327246,6.25699156
-75.6250368799629,6.25369512020283,1002,1002,Salado,CL 39 D 112 92,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62503688,6.25369512
-75.5941829497524,6.26627655004613,1003,1003,San Clemente,CL 53 78 61,05001,Medellín,Calasanz,C8A,En servicio,-75.59418295,6.26627655
-75.5869790001629,6.26705500026133,1004,1004,San German,CL 65 N 74 B 141,05001,Medellín,Calasanz,C8A,En servicio,-75.586979,6.267055
-75.6035641182482,6.25740985199695,1005,1005,Santa Lucia 2,CR 87 47 A 31,05001,Medellín,Los Pinos,C8A,En servicio,-75.60356412,6.25740985
-75.6095733103064,6.2530106495555,1006,1006,Santa Monica 92,CR 92 43 23,05001,Medellín,Los Pinos,C8A,En servicio,-75.60957331,6.25301065
-75.6050345498755,6.26265703989589,1007,1007,Santa Rosa De Lima,CR 86 B 49 DD 05,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.60503455,6.26265704
-75.6200632702558,6.24489873041141,1008,1008,Terminal Belencito,CL 34 B 94 135,05001,Medellín,Belencito,C8A,En servicio,-75.62006327,6.24489873
-75.6183244597508,6.25987574034986,1009,1009,Variedades La Mona,CL 102 48FA 48,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.61832446,6.25987574
-75.6274299999646,6.25775999977421,1010,1010,Variedades Saba,CR 120 43 BA 07,05001,Medellín,San Javier N0 1,C8A,En servicio,-75.62743,6.25776
-75.6313834801401,6.09291544985306,1011,1011,Barrio Centro,CL 128 SUR 46 51,05129,Caldas,Caldas,C9,En servicio,-75.63138348,6.09291545
-75.6361281002981,6.0969891402044,1012,1012,Bomba Rey,CR 50 122 SUR 54,05129,Caldas,Caldas,C9,En servicio,-75.6361281,6.09698914
-75.6344420101206,6.09121642997537,1013,1013,Café Minerva,CL 130 B SUR 49 03,05129,Caldas,Caldas,C9,En servicio,-75.63444201,6.09121643
-75.6336416399485,6.08703285995482,1014,1014,Cafeteria La Charlot,CL 135 SUR 48 69,05129,Caldas,Caldas,C9,En servicio,-75.63364164,6.08703286
-75.6307165600934,6.09290280960282,1015,1015,Cafeteria Rangel La Variante,CR 45 128 SUR 04,05129,Caldas,Caldas,C9,En servicio,-75.63071656,6.09290281
-75.6200851837588,6.15144215911224,1016,1016,Calle  Larga Nuevo,CRA 46 D 74 SUR 70,05631,Sabaneta,Sabaneta,C9,En servicio,-75.62008518,6.15144216
-75.6394501088464,6.09165705078225,1017,1017,Capri Pan,CR 54 128 SUR 15,05129,Caldas,Caldas,C9,En servicio,-75.63945011,6.09165705
-75.6346648596847,6.08511318962507,1018,1018,Cementerio,CR 50 137 SUR 03,05129,Caldas,Caldas,C9,En servicio,-75.63466486,6.08511319
-75.6354318295962,6.09208795007332,1019,1019,Chance Caldas,CL 129 SUR 50 20,05129,Caldas,Caldas,C9,En servicio,-75.63543183,6.09208795
-75.6354318295962,6.09208795007332,1020,1020,Chance Caldas (2),CL 129 SUR 50 20,05129,Caldas,Caldas,C9,En servicio,-75.63543183,6.09208795
-75.6329869998717,6.11710399990537,1021,1021,Cocorollo,CR 48 100 B 151,05380,Caldas,Caldas,C9,En servicio,-75.632987,6.117104
-75.6357209496754,6.09595788002974,1022,1022,El Dinamo,CL 124 SUR 50 01,05129,Caldas,Caldas,C9,En servicio,-75.63572095,6.09595788
-75.6347759004369,6.1221612902486,1023,1023,El Rey,CR 50 99 SUR 253,05380,Caldas,Caldas,C9,En servicio,-75.6347759,6.12216129
-75.6358586703916,6.14765143989492,1024,1024,El Rey Ancon,CR 52 88 SUR 15,05380,Caldas,Caldas,C9,En servicio,-75.63585867,6.14765144
-75.6361167698475,6.0894598599971,1025,1025,El Socorro,CL 132 SUR 51 05,05129,Caldas,Caldas,C9,En servicio,-75.63611677,6.08945986
-75.5860596400467,6.16950703992008,1026,1026,Ferreteria La Bomba,CL 37 SUR 40A 03,05266,Envigado,Envigado,C9,En servicio,-75.58605964,6.16950704
-75.6340693296519,6.0838227499464,1027,1027,Ferreteria Mandalay,CR 50 138 SUR 205,05129,Caldas,Caldas,C9,En servicio,-75.63406933,6.08382275
-75.6361369999077,6.09111199996314,1028,1028,Gana Servicios Caldas,CR 50 130 SUR 38,05129,Caldas,Caldas,C9,En servicio,-75.636137,6.091112
-75.6346465996299,6.12209630963463,1029,1029,Gana Servicios Tablaza,CR 50 99 SUR 268,05380,Caldas,Caldas,C9,En servicio,-75.6346466,6.12209631
-75.6332561504022,6.08699266993115,1030,1030,Heladeria Acuarius,CR 48 135 SUR 111,05129,Caldas,Caldas,C9,En servicio,-75.63325615,6.08699267
-75.6341490704047,6.08784700987567,1031,1031,La 49,CR 49 134 SUR 09,05129,Caldas,Caldas,C9,En servicio,-75.63414907,6.08784701
-75.6374239991472,6.0937940228899,1032,1032,La Docena,DG 53 127 SUR 51,05129,Caldas,Caldas,C9,En servicio,-75.637424,6.09379402
-75.6373598702157,6.09089508996168,1033,1033,La Loceria,CR 53 130 SUR 05,05129,Caldas,Caldas,C9,En servicio,-75.63735987,6.09089509
-75.6334130995571,6.11964178979641,1034,1034,La Playita,CL 100SUR 49B 13,05380,Caldas,Caldas,C9,En servicio,-75.6334131,6.11964179
-75.6247463459353,6.05069994234455,1035,1035,Los Lagos 2,VEREDA LA SALADA,05129,Caldas,Caldas,C9,En servicio,-75.62474635,6.05069994
-75.6341652203169,6.08220091012392,1036,1036,Mandalay,CL 140 SUR 51 A 13,05129,Caldas,Caldas,C9,En servicio,-75.63416522,6.08220091
-75.6362270003194,6.09545800008574,1037,1037,Merke Paisa Caldas,CR 50 125 SUR 234,05129,Caldas,Caldas,C9,En servicio,-75.636227,6.095458
-75.6386330003656,6.06640000036648,1038,1038,Panaderia A Y M,CR 50 160 SUR 77,05129,Caldas,Caldas,C9,En servicio,-75.638633,6.0664
-75.6348790997951,6.08904957027664,1039,1039,Pitufos,CR 50 132 SUR 80,05129,Caldas,Caldas,C9,En servicio,-75.6348791,6.08904957
-75.6371279997695,6.09134499987027,1040,1040,Simura,CL 130 SUR 51 43,05129,Caldas,Caldas,C9,En servicio,-75.637128,6.091345
-75.6340586495815,6.09299536005958,1041,1041,Surtiventas,CL 128 SUR 48 A 02,05129,Caldas,Caldas,C9,En servicio,-75.63405865,6.09299536
-75.6334509401901,6.08434292029016,1042,1042,Verlucy,CR 49 138 SUR 52,05129,Caldas,Caldas,C9,En servicio,-75.63345094,6.08434292
-75.6352267397252,6.09259891024185,1043,1043,Vitrina Qap,CR 50 128 SUR 32,05129,Caldas,Caldas,C9,En servicio,-75.63522674,6.09259891
-75.5961726902589,6.23102428978916,1044,1044,Antigua,CR 76 29 56,05001,Medellín,Belen,Línea 1,En servicio,-75.59617269,6.23102429
-75.5663430002708,6.26419699995301,1045,1045,Aventura Centro Comercial,CR 52 65 91 PISO 2,05001,Medellín,Sevilla,Línea 1,En servicio,-75.566343,6.264197
-75.5756866703917,6.24858250975074,1046,1046,Billares Rivera,CR 57 A 45 A 9,05001,Medellín,La Candelaria,Línea 1,En servicio,-75.57568667,6.24858251
-75.5862152102875,6.23368117041191,1047,1047,Boreal,CR 65 F 30 C 03,05001,Medellín,Belen,Línea 1,En servicio,-75.58621521,6.23368117
-75.5725865699732,6.24830060978194,1048,1048,C.C. Cupichincha,CR 54 46 52 LOC 123,05001,Medellín,La Candelaria,Línea 1,En servicio,-75.57258657,6.24830061
-75.5720606503918,6.24954325006435,1049,1049,Centro Comercial Francisco,CR 54 48 56 LOC 41,05001,Medellín,La Candelaria,Línea 1,En servicio,-75.57206065,6.24954325
-75.5697863604342,6.26045234963893,1050,1050,El Chagualo,CR 55 A 61 41,05001,Medellín,San Benito,Línea 1,En servicio,-75.56978636,6.26045235
-75.5713945603884,6.24973988976552,1051,1051,El Hueco,CL 49 53 57,05001,Medellín,La Candelaria,Línea 1,En servicio,-75.57139456,6.24973989
-75.5962746903662,6.23227869978697,1052,1052,Gana Belen Parque (2),CR 76 30A 32,05001,Medellín,Belen,Línea 1,En servicio,-75.59627469,6.2322787
-75.5717473000544,6.25668346956476,1053,1053,Gana Servicios Minorista,CR 56 56 79,05001,Medellín,San Benito,Línea 1,En servicio,-75.5717473,6.25668347
-75.5717473000544,6.25668346956476,1054,1054,Gana Servicios Minorista (2),CR 56 56 79,05001,Medellín,San Benito,Línea 1,En servicio,-75.5717473,6.25668347
-75.5688914201206,6.26001091023505,1055,1055,Granero Los Díez,CL 61 53 69,05001,Medellín,Sevilla,Línea 1,En servicio,-75.56889142,6.26001091
-75.5730199999113,6.25339999988681,1056,1056,Los Urrea,CR 56A 51 03,05001,Medellín,San Benito,Línea 1,En servicio,-75.57302,6.2534
-75.5964410996793,6.23369936982943,1057,1057,Mimos (Q.A.P),CR 76 32 01,05001,Medellín,Belen,Línea 1,En servicio,-75.5964411,6.23369937
-75.5964410996793,6.23369936982943,1058,1058,Mimos (Q.A.P) (2),CR 76 32 01,05001,Medellín,Belen,Línea 1,En servicio,-75.5964411,6.23369937
-75.5762700004046,6.24270700023706,1059,1059,Plaza Mayor,CL 41 55 80 LOC 314,05001,Medellín,La Candelaria,Línea 1,Desactivado,-75.57627,6.242707
-75.5729336098287,6.25708338003058,1060,1060,Plaza Minorista Sector 1 Loc 9A,CL 55 A 57 80,05001,Medellín,San Benito,Línea 1,En servicio,-75.57293361,6.25708338
-75.5972328496179,6.23145233976823,1061,1061,Pocita,CR 77 30 05,05001,Medellín,Belen,Línea 1,En servicio,-75.59723285,6.23145234
-75.5703744631961,6.22950382122109,1062,1062,Premium Plaza,CL 29 46 G 10 LOC 2423 2 PISO C.C PREMIUM PLAZA,05001,Medellín,San Diego,Línea 1,En servicio,-75.57037446,6.22950382
-75.568547069821,6.26318935026608,1063,1063,Torres De La Fuente,CL 65 55 8,05001,Medellín,Sevilla,Línea 1,En servicio,-75.56854707,6.26318935
-75.566060030058,6.24718334999911,1064,1064,Al Pan Pan,CR 46 48 78,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56606003,6.24718335
-75.5665031797674,6.24801777024696,1065,1065,Benedan,CR 47 N 49 59,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56650318,6.24801777
-75.5652029600218,6.24934426979624,1066,1066,Bulevar La Playa,CL 52 46 50,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56520296,6.24934427
-75.5735799997779,6.24959999962874,1067,1067,Cafe Bar Bola Bola,CL 48 55 67,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.57358,6.2496
-75.5647146897323,6.25193071001838,1068,1068,Centro Comercial El Parque,CL 54 47 105 LOCAL 101,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56471469,6.25193071
-75.5647146897323,6.25193071001838,1069,1069,Centro Comercial El Parque (2),CL 54 47 105 LOCAL 101,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56471469,6.25193071
-75.5667003096667,6.24875965967293,1070,1070,Delitinto,CL 50 48 01,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.56670031,6.24875966
-75.5666865699344,6.24799200957705,1071,1071,Drogueria Todo Drogas,CL 49 47 50,05001,Medellín,La Candelaria,Línea 2,Desactivado,-75.56668657,6.24799201
-75.5710158701905,6.24676953984991,1072,1072,El Dorado,CR 52 45 29 LOC 107,05001,Medellín,La Candelaria,Línea 2,En servicio,-75.57101587,6.24676954
